Join_Count,TARGET_FID,xid,price202403,p_x_y,DB4201T_ID,label,KMeamsID,Krigin
1,5800,2610159254.000000000000000,7239,7239_114.5758126_30.69310894,145,30,95,13
1,5801,2611221942.000000000000000,6471,6471_114.5745394_30.69379291,145,30,95,13
1,5802,2610933136.000000000000000,3396,3396_114.5770205_30.66010009,145,1,29,12
1,5803,2610154906.000000000000000,5552,5552_114.5996048_30.61421954,152,0,130,11
1,5804,2610155614.000000000000000,4309,4309_114.5782524_30.72915272,145,31,108,13
1,5805,2611089612.000000000000000,7494,7494_114.574716_30.69130619,145,30,95,13
1,5806,2610158882.000000000000000,6098,6098_114.6119139_30.69139447,145,30,95,13
1,5807,2611072158.000000000000000,3946,3946_114.5485334_30.70434124,145,31,106,12
1,5808,2610172142.000000000000000,2422,2422_114.5583996_30.65269561,145,1,29,11
1,5809,2610153880.000000000000000,5090,5090_114.5704995_30.65980768,145,0,12,12
1,5810,2610158386.000000000000000,5359,5359_114.0051079_30.45318514,103,40,111,13
1,5811,2610894854.000000000000000,7509,7509_114.8351166_30.77767533,154,10,47,13
1,5812,2610469102.000000000000000,6596,6596_114.5663833_30.67598577,145,0,12,13
1,5813,2610876032.000000000000000,4845,4845_114.5877996_30.64783878,152,1,29,12
1,5814,2610155880.000000000000000,7379,7379_114.5814644_30.65011085,145,1,29,12
1,5815,2610156004.000000000000000,4581,4581_114.6993649_30.77807569,147,41,128,13
1,5816,2611178334.000000000000000,4250,4250_114.5736811_30.70747908,145,31,108,13
1,5817,2611177350.000000000000000,2216,2216_114.5594956_30.65910523,145,1,29,12
1,5818,2611199456.000000000000000,7150,7150_114.5743157_30.68333495,145,30,95,13
1,5819,2610518542.000000000000000,4062,4062_114.571056_30.65554796,145,1,29,12
1,5820,2610158692.000000000000000,3509,3509_114.5632837_30.66967571,145,0,12,12
1,5821,2610154532.000000000000000,7306,7306_114.5714122_30.67715807,145,0,12,13
1,5822,2611058876.000000000000000,5493,5493_114.5693653_30.67024611,145,0,12,12
1,5823,2610992938.000000000000000,2834,2834_114.5703992_30.64999394,145,1,29,11
1,5824,2610159012.000000000000000,7765,7765_114.6038696_30.69700027,145,30,95,13
1,5825,2610155042.000000000000000,6149,6149_114.5645829_30.69823719,145,30,95,13
1,5826,2610155574.000000000000000,4955,4955_114.5727253_30.73475391,145,31,108,12
1,5827,2610911604.000000000000000,5132,5132_114.030108_30.5731287,101,0,10,13
1,5828,2611128802.000000000000000,6009,6009_114.0966722_30.59002575,98,30,90,14
1,5829,2610154070.000000000000000,4898,4898_114.8274248_30.8273725,154,11,59,13
1,5830,2610160276.000000000000000,2321,2321_114.562025_30.65349617,145,1,29,11
1,5831,2610159616.000000000000000,5501,5501_114.5617334_30.67087392,145,0,12,12
1,5832,2610217942.000000000000000,3885,3885_114.5577566_30.65518832,145,1,29,11
1,5833,2610895304.000000000000000,2755,2755_114.570162_30.65110763,145,1,29,12
1,5834,2610156016.000000000000000,6405,6405_114.5508054_30.70333152,145,30,95,12
1,5835,2610160240.000000000000000,5486,5486_114.5688_30.66470789,145,0,12,12
1,5836,2610157248.000000000000000,3516,3516_114.6524016_30.59707919,152,21,79,12
1,5837,2610900426.000000000000000,7086,7086_114.5574994_30.65955166,145,1,29,12
1,5838,2611059692.000000000000000,7784,7784_114.8082103_30.82920649,144,10,47,13
1,5839,2610156902.000000000000000,5741,5741_114.5861762_30.68657784,145,30,95,13
1,5840,2610161682.000000000000000,3051,3051_114.5483656_30.70279129,145,31,106,12
1,5841,2610628822.000000000000000,2705,2705_114.5607125_30.65428021,145,1,29,11
1,5842,2611123300.000000000000000,3694,3694_114.1201528_30.47467062,162,11,51,14
1,5843,2610157062.000000000000000,4407,4407_114.5689899_30.67107227,145,0,12,12
1,5844,2610154546.000000000000000,2346,2346_114.5753965_30.65325781,145,1,29,12
1,5845,2610154378.000000000000000,3971,3971_114.5695454_30.66558244,145,1,29,12
1,5846,2611177342.000000000000000,5139,5139_114.5554529_30.65512097,145,1,29,11
1,5847,2611177040.000000000000000,3358,3358_114.5689936_30.66658694,145,1,29,12
1,5848,2611177038.000000000000000,3732,3732_114.5719285_30.66993214,145,1,29,12
1,5849,2610895376.000000000000000,7268,7268_114.5696085_30.65916422,145,0,12,12
1,5850,2610874206.000000000000000,7111,7111_114.7919721_30.82683247,144,10,47,13
1,5851,2610505062.000000000000000,7310,7310_114.5685306_30.67277893,145,0,12,12
1,5852,2610157120.000000000000000,6191,6191_114.6040615_30.72266867,145,30,95,13
1,5853,2610156788.000000000000000,7385,7385_114.6126961_30.68987213,145,30,95,13
1,5854,2610157610.000000000000000,5817,5817_114.808505_30.84154169,144,10,47,13
1,5855,2610153296.000000000000000,6763,6763_114.7955207_30.83930969,144,10,47,13
1,5856,2610895246.000000000000000,4707,4707_114.5644716_30.64922427,145,1,29,11
1,5857,2610469024.000000000000000,6792,6792_114.5614027_30.67031481,145,0,12,12
1,5858,2610156374.000000000000000,4327,4327_114.5792126_30.65094425,145,1,29,12
1,5859,2610890668.000000000000000,8484,8484_114.1204739_30.47421137,162,11,51,14
1,5860,2610903670.000000000000000,2722,2722_114.5649986_30.65539793,145,1,29,11
1,5861,2610883714.000000000000000,5722,5722_114.5720165_30.67430913,145,0,12,13
1,5862,2610160932.000000000000000,2597,2597_114.5696086_30.65001823,145,1,29,11
1,5863,2610154436.000000000000000,3735,3735_114.5763145_30.66776475,145,1,29,12
1,5864,2610867274.000000000000000,3319,3319_114.5740046_30.65799829,145,1,29,12
1,5865,2611170394.000000000000000,6567,6567_114.8116524_30.83595326,144,10,47,13
1,5866,2610158964.000000000000000,7000,7000_114.5998144_30.71389896,145,30,95,13
1,5867,2611178332.000000000000000,3420,3420_114.5750644_30.66776368,145,1,29,12
1,5868,2610162052.000000000000000,7631,7631_114.5660678_30.65759036,145,0,12,12
1,5869,2610163944.000000000000000,4138,4138_114.562629_30.66744766,145,0,12,12
1,5870,2610878916.000000000000000,4178,4178_114.5757771_30.66705918,145,1,29,12
1,5871,2610895220.000000000000000,5670,5670_114.5712531_30.66982654,145,0,12,12
1,5872,2610161778.000000000000000,3342,3342_114.5557986_30.65538876,145,1,29,11
1,5873,2610154290.000000000000000,5283,5283_114.7976344_30.8291075,144,10,47,13
1,5874,2610153874.000000000000000,3676,3676_114.5576067_30.65942418,145,1,29,12
1,5875,2610153390.000000000000000,3400,3400_114.8084894_30.85715206,144,11,59,13
1,5876,2610867130.000000000000000,5104,5104_114.5634065_30.66963554,145,0,12,12
1,5877,2610867114.000000000000000,3642,3642_114.5645948_30.64981337,145,1,29,11
1,5878,2610154792.000000000000000,6673,6673_114.5481782_30.70748593,145,30,95,12
1,5879,2611152756.000000000000000,6210,6210_114.5712706_30.6953133,145,30,95,13
1,5880,2611060080.000000000000000,6794,6794_114.5668396_30.67040991,145,0,12,12
1,5881,2610914440.000000000000000,6679,6679_114.788337_30.82697325,144,10,47,13
1,5882,2610741138.000000000000000,3555,3555_114.5681193_30.65004461,145,1,29,11
1,5883,2610156200.000000000000000,6248,6248_114.5740553_30.68462207,145,30,95,13
1,5884,2610158886.000000000000000,6287,6287_114.606168_30.6929687,145,30,95,13
1,5885,2611177346.000000000000000,4228,4228_114.5661863_30.65234792,145,1,29,11
1,5886,2611109962.000000000000000,4090,4090_114.7021701_30.77894154,147,41,128,13
1,5887,2610192702.000000000000000,2630,2630_114.5543947_30.6566746,145,1,29,12
1,5888,2610156412.000000000000000,6151,6151_114.7917473_30.81747476,144,10,47,13
1,5889,2611177340.000000000000000,2440,2440_114.5585635_30.65581867,145,1,29,11
1,5890,2610867334.000000000000000,3044,3044_114.5658802_30.65373941,145,1,29,11
1,5891,2610673740.000000000000000,7486,7486_114.5494586_30.69043859,145,30,95,12
1,5892,2610620082.000000000000000,2938,2938_114.5647778_30.64786908,145,1,29,11
1,5893,2610862698.000000000000000,3863,3863_114.5738043_30.65702683,145,1,29,12
1,5894,2610598022.000000000000000,2701,2701_114.5721352_30.6609754,145,1,29,12
1,5895,2610155828.000000000000000,6431,6431_114.6032694_30.69122139,145,30,95,13
1,5896,2610155812.000000000000000,6408,6408_114.5932682_30.68715591,145,30,95,13
1,5897,2610158700.000000000000000,3701,3701_114.5688891_30.65281037,145,1,29,12
1,5898,2610158688.000000000000000,3251,3251_114.5718514_30.65225907,145,1,29,12
1,5899,2610162906.000000000000000,3257,3257_114.5685306_30.67277893,145,0,12,12
1,5900,2610159610.000000000000000,7191,7191_114.7961098_30.85613284,144,10,47,13
1,5901,2610158846.000000000000000,3784,3784_114.568086_30.65633061,145,1,29,12
1,5902,2610163494.000000000000000,3776,3776_114.5675956_30.66574233,145,1,29,12
1,5903,2610605468.000000000000000,3729,3729_114.570512_30.65665133,145,1,29,12
1,5904,2610158738.000000000000000,4000,4000_114.5630293_30.66855859,145,0,12,12
1,5905,2610161730.000000000000000,2631,2631_114.5658691_30.64915524,145,1,29,11
1,5906,2610160594.000000000000000,5887,5887_114.56242_30.66566611,145,0,12,12
1,5907,2610157026.000000000000000,2668,2668_114.5728764_30.65750065,145,1,29,12
1,5908,2610156126.000000000000000,5756,5756_114.5705871_30.671851,145,0,12,12
1,5909,2610154790.000000000000000,4214,4214_114.5727911_30.67384506,145,1,29,13
1,5910,2610154788.000000000000000,5886,5886_114.5634961_30.66671633,145,0,12,12
1,5911,2610154772.000000000000000,6956,6956_114.5641175_30.66604812,145,0,12,12
1,5912,2610154238.000000000000000,3029,3029_114.5680778_30.64507972,145,1,29,11
1,5913,2611203678.000000000000000,5369,5369_114.5640645_30.66682516,145,0,12,12
1,5914,2610156162.000000000000000,7157,7157_114.0018096_30.57567965,101,1,24,14
1,5915,2610161086.000000000000000,2850,2850_114.0143653_30.5874036,101,0,10,12
1,5916,2610160036.000000000000000,5367,5367_114.0172746_30.58789428,101,0,10,12
1,5917,2610159652.000000000000000,5461,5461_114.0218593_30.5860856,101,0,10,12
1,5918,2610158608.000000000000000,3754,3754_114.0157817_30.57384061,101,0,10,13
1,5919,2610866006.000000000000000,5397,5397_114.0240204_30.58295406,101,0,10,13
1,5920,2611088318.000000000000000,7775,7775_114.0326624_30.57085815,101,1,24,13
1,5921,2610472382.000000000000000,5794,5794_114.0306083_30.57063636,101,0,10,13
1,5922,2610160824.000000000000000,4037,4037_114.0279231_30.59126039,101,0,10,11
1,5923,2610160816.000000000000000,4104,4104_114.0292001_30.58642622,101,0,10,12
1,5924,2610160814.000000000000000,4750,4750_114.0225657_30.58345605,101,0,10,13
1,5925,2610160162.000000000000000,5213,5213_114.0204387_30.59095383,101,0,10,12
1,5926,2610159964.000000000000000,5807,5807_114.0355757_30.58610109,101,0,10,12
1,5927,2610159888.000000000000000,3594,3594_114.0289033_30.58804214,101,0,10,12
1,5928,2610159886.000000000000000,4762,4762_114.037162_30.58468302,101,0,10,12
1,5929,2610159884.000000000000000,4244,4244_114.0282514_30.58840027,101,0,10,12
1,5930,2610158416.000000000000000,4829,4829_114.0232119_30.57908305,101,0,10,13
1,5931,2611185318.000000000000000,3756,3756_114.0953449_30.51288203,106,11,51,14
1,5932,2611172462.000000000000000,8424,8424_114.0362339_30.57039394,101,1,24,13
1,5933,2610159218.000000000000000,6929,6929_114.0925189_30.55327689,99,31,102,14
1,5934,2610162018.000000000000000,6978,6978_114.0881199_30.5578353,99,31,102,14
1,5935,2610160860.000000000000000,4247,4247_114.0355768_30.58448072,101,0,10,13
1,5936,2610934916.000000000000000,4780,4780_114.0205092_30.58826136,101,0,10,12
1,5937,2610913810.000000000000000,4297,4297_114.024425_30.57608554,101,0,10,13
1,5938,2610908032.000000000000000,8469,8469_114.0325592_30.58424241,101,0,10,13
1,5939,2610153438.000000000000000,7498,7498_114.0339186_30.58032232,101,0,10,13
1,5940,2610159954.000000000000000,5973,5973_114.036729_30.58557005,101,0,10,12
1,5941,2610156810.000000000000000,5662,5662_114.0471308_30.50601271,106,20,64,13
1,5942,2611208410.000000000000000,11412,11412_114.1155311_30.55637657,99,31,102,14
1,5943,2610912184.000000000000000,7771,7771_114.0203725_30.57553403,101,0,10,13
1,5944,2610910422.000000000000000,5866,5866_114.0130575_30.58259109,101,0,10,13
1,5945,2610908026.000000000000000,6010,6010_114.0242429_30.57727624,101,0,10,13
1,5946,2610907816.000000000000000,5350,5350_114.0263722_30.58862524,101,0,10,12
1,5947,2610154766.000000000000000,7319,7319_114.1147918_30.51683863,106,11,51,14
1,5948,2611206046.000000000000000,6104,6104_114.026884_30.583038,101,0,10,13
1,5949,2611090046.000000000000000,6182,6182_114.0135708_30.45709909,103,40,111,13
1,5950,2610894820.000000000000000,5610,5610_114.0277178_30.58230147,101,0,10,13
1,5951,2610462822.000000000000000,5737,5737_114.0963038_30.59051704,98,30,90,14
1,5952,2610220262.000000000000000,4512,4512_114.0233645_30.57595107,101,0,10,13
1,5953,2610143864.000000000000000,4951,4951_114.0370783_30.5851529,101,0,10,12
1,5954,2610158602.000000000000000,4833,4833_114.0225741_30.58210455,101,0,10,13
1,5955,2610158646.000000000000000,4669,4669_114.0168588_30.58684767,101,0,10,12
1,5956,2610158626.000000000000000,3538,3538_114.0302298_30.58759474,101,0,10,12
1,5957,2610158606.000000000000000,7545,7545_114.0312434_30.57857508,101,0,10,13
1,5958,2611119184.000000000000000,4981,4981_114.0688236_30.31991263,94,31,96,12
1,5959,2610867468.000000000000000,8941,8941_114.0257328_30.5824866,101,0,10,13
1,5960,2611146936.000000000000000,6202,6202_114.0486832_30.56794151,98,0,10,13
1,5961,2611061274.000000000000000,6770,6770_114.1053371_30.51768718,106,11,51,14
1,5962,2610894742.000000000000000,7399,7399_114.1123949_30.55314071,99,31,102,14
1,5963,2610079880.000000000000000,6504,6504_114.0366586_30.57302077,101,0,10,13
1,5964,2610159258.000000000000000,10179,10179_114.0866174_30.55916267,99,31,102,13
1,5965,2610156242.000000000000000,7717,7717_114.0173807_30.57086905,101,1,24,13
1,5966,2610154602.000000000000000,6580,6580_114.0070524_30.58163417,101,0,10,13
1,5967,2610163536.000000000000000,2916,2916_114.0207649_30.54179815,100,0,10,12
1,5968,2610160552.000000000000000,4195,4195_114.0218359_30.58700981,101,0,10,12
1,5969,2610160538.000000000000000,5186,5186_114.0264506_30.58531329,101,0,10,12
1,5970,2610940684.000000000000000,6018,6018_114.0228653_30.57194717,101,0,10,13
1,5971,2610908036.000000000000000,4615,4615_114.0199333_30.57452656,101,0,10,13
1,5972,2610867340.000000000000000,7435,7435_114.0203725_30.57553403,101,0,10,13
1,5973,2610154932.000000000000000,8408,8408_114.0276455_30.56928424,101,1,24,13
1,5974,2610154050.000000000000000,7000,7000_114.0224365_30.45133165,103,40,111,13
1,5975,2610895236.000000000000000,7375,7375_114.0234662_30.58482142,101,0,10,12
1,5976,2610158722.000000000000000,2980,2980_114.0145929_30.58705766,101,0,10,12
1,5977,2610158714.000000000000000,6365,6365_114.0308572_30.57768871,101,0,10,13
1,5978,2610163942.000000000000000,5172,5172_114.0255168_30.58791633,101,0,10,12
1,5979,2610156978.000000000000000,4712,4712_114.0267788_30.31107194,94,20,60,12
1,5980,2610158828.000000000000000,6758,6758_114.0225038_30.58528902,101,0,10,12
1,5981,2610158824.000000000000000,4423,4423_114.0258194_30.57375423,101,0,10,13
1,5982,2610160008.000000000000000,6573,6573_114.0132232_30.59323391,101,0,10,12
1,5983,2610155970.000000000000000,5229,5229_114.0153031_30.57810685,101,0,10,13
1,5984,2610155044.000000000000000,7202,7202_114.0247733_30.57661901,101,0,10,13
1,5985,2610914104.000000000000000,4461,4461_114.0172813_30.58900954,101,0,10,12
1,5986,2610908850.000000000000000,6082,6082_114.0487061_30.56794349,98,0,10,13
1,5987,2610154348.000000000000000,5735,5735_114.0685876_30.3223153,94,31,96,12
1,5988,2610154486.000000000000000,5008,5008_114.067209_30.31901216,94,31,96,12
1,5989,2610155918.000000000000000,4881,4881_114.0790677_30.35498781,95,11,48,13
1,5990,2610155004.000000000000000,5786,5786_114.0891312_30.35903533,95,11,48,12
1,5991,2611095260.000000000000000,3758,3758_114.0518338_30.33256005,95,41,122,13
1,5992,2610156956.000000000000000,5364,5364_114.0277321_30.30937918,94,20,60,12
1,5993,2610154862.000000000000000,6044,6044_114.0760978_30.35142275,95,11,48,13
1,5994,2610886254.000000000000000,7033,7033_114.0800042_30.31639045,94,30,83,12
1,5995,2611262014.000000000000000,5549,5549_114.0758393_30.32491123,94,31,96,12
1,5996,2610155166.000000000000000,7370,7370_114.1402768_30.39421237,163,10,33,13
1,5997,2610154650.000000000000000,5408,5408_114.080809_30.31621572,94,30,83,12
1,5998,2610154294.000000000000000,6427,6427_114.0757553_30.32622486,94,31,96,13
1,5999,2611054944.000000000000000,3319,3319_114.0693663_30.30014062,94,0,129,12
1,6000,2611042780.000000000000000,5284,5284_114.0776067_30.31891266,94,30,83,12
1,6001,2611146962.000000000000000,5694,5694_114.0735875_30.32613462,94,31,96,13
1,6002,2610162924.000000000000000,4400,4400_114.0617633_30.30426584,94,0,129,12
1,6003,2610160268.000000000000000,3811,3811_114.0796047_30.31514436,94,30,83,12
1,6004,2610154312.000000000000000,4891,4891_114.0760438_30.30890577,94,0,129,12
1,6005,2610154648.000000000000000,3863,3863_114.0748475_30.30760571,94,0,129,12
1,6006,2611085912.000000000000000,5184,5184_114.0624232_30.31735394,94,41,122,12
1,6007,2611033036.000000000000000,5258,5258_114.0716738_30.33106396,94,30,83,13
1,6008,2610894880.000000000000000,4946,4946_114.072172_30.3047411,94,0,129,12
1,6009,2611112820.000000000000000,10007,10007_114.1886119_30.46249228,160,30,86,15
1,6010,2611073570.000000000000000,6287,6287_114.0734545_30.31922252,94,31,96,12
1,6011,2610158206.000000000000000,6273,6273_114.0856071_30.36275091,95,11,48,13
1,6012,2610161112.000000000000000,7930,7930_114.059335_30.32708761,95,41,122,13
1,6013,2610154266.000000000000000,3671,3671_114.0789974_30.32937085,94,30,83,12
1,6014,2610894968.000000000000000,5079,5079_114.079691_30.31807657,94,30,83,12
1,6015,2610894806.000000000000000,4877,4877_114.0815583_30.31328742,94,30,83,12
1,6016,2610894848.000000000000000,3861,3861_114.0794783_30.32174266,94,30,83,12
1,6017,2610158066.000000000000000,5689,5689_114.0616332_30.32785688,95,41,122,13
1,6018,2610155556.000000000000000,6260,6260_114.0672858_30.31950142,94,31,96,12
1,6019,2610152900.000000000000000,8714,8714_114.1742285_30.4608501,160,30,86,14
1,6020,2610883732.000000000000000,5537,5537_114.078682_30.32392931,94,31,96,12
1,6021,2610220224.000000000000000,7018,7018_114.0712695_30.31493187,94,0,129,12
1,6022,2610154110.000000000000000,4489,4489_114.0746405_30.31723671,94,30,83,12
